estacion,dia_semana,hora_dia,es_hora_pico,es_fin_semana,categoria_demanda,tiene_evento_especial,nivel_congestion
Comuneros,6,19,1,1,0,0,0.31
Comuneros,6,20,0,1,0,0,0.0
Comuneros,6,21,0,1,0,0,0.0
Comuneros,6,22,0,1,0,0,0.014
Santa Isabel,0,5,0,0,0,0,0.283
Santa Isabel,0,6,1,0,0,0,0.511
Santa Isabel,0,7,1,0,0,0,0.631
Santa Isabel,0,8,1,0,0,0,0.607
Santa Isabel,0,9,1,0,0,0,0.6
Santa Isabel,0,10,0,0,0,0,0.311
Santa Isabel,0,11,0,0,0,0,0.274
Santa Isabel,0,12,0,0,0,0,0.311
Santa Isabel,0,13,0,0,0,0,0.32
Santa Isabel,0,14,0,0,0,0,0.283
Santa Isabel,0,15,0,0,0,0,0.262
Santa Isabel,0,16,1,0,0,0,0.52
Santa Isabel,0,17,1,0,0,0,0.63
Santa Isabel,0,18,1,0,0,0,0.631
Santa Isabel,0,19,1,0,0,0,0.612
Santa Isabel,0,20,0,0,0,0,0.257
Santa Isabel,0,21,0,0,0,0,0.322
Santa Isabel,0,22,0,0,0,0,0.253
Santa Isabel,1,5,0,0,0,0,0.334
Santa Isabel,1,6,1,0,0,0,0.541
Santa Isabel,1,7,1,0,0,0,0.645
Santa Isabel,1,8,1,0,0,0,0.553
Santa Isabel,1,9,1,0,0,1,0.828
Santa Isabel,1,10,0,0,0,0,0.317
Santa Isabel,1,11,0,0,0,0,0.319
Santa Isabel,1,12,0,0,0,0,0.329
Santa Isabel,1,13,0,0,0,0,0.275
Santa Isabel,1,14,0,0,0,0,0.288
Santa Isabel,1,15,0,0,0,0,0.331
Santa Isabel,1,16,1,0,0,1,0.695
Santa Isabel,1,17,1,0,0,0,0.688
Santa Isabel,1,18,1,0,0,0,0.661
Santa Isabel,1,19,1,0,0,0,0.667
Santa Isabel,1,20,0,0,0,1,0.453
Santa Isabel,1,21,0,0,0,0,0.285
Santa Isabel,1,22,0,0,0,0,0.341
Santa Isabel,2,5,0,0,0,0,0.278
Santa Isabel,2,6,1,0,0,0,0.533
Santa Isabel,2,7,1,0,0,0,0.578
Santa Isabel,2,8,1,0,0,0,0.56
Santa Isabel,2,9,1,0,0,0,0.577
Santa Isabel,2,10,0,0,0,0,0.256
Santa Isabel,2,11,0,0,0,1,0.465
Santa Isabel,2,12,0,0,0,0,0.255
Santa Isabel,2,13,0,0,0,0,0.282
Santa Isabel,2,14,0,0,0,0,0.271
Santa Isabel,2,15,0,0,0,1,0.468
Santa Isabel,2,16,1,0,0,0,0.454
Santa Isabel,2,17,1,0,0,0,0.609
Santa Isabel,2,18,1,0,0,0,0.69
Santa Isabel,2,19,1,0,0,0,0.645
Santa Isabel,2,20,0,0,0,0,0.255
Santa Isabel,2,21,0,0,0,0,0.287
Santa Isabel,2,22,0,0,0,0,0.298
Santa Isabel,3,5,0,0,0,0,0.312
Santa Isabel,3,6,1,0,0,0,0.546
Santa Isabel,3,7,1,0,0,0,0.598
Santa Isabel,3,8,1,0,0,0,0.581
Santa Isabel,3,9,1,0,0,0,0.578
Santa Isabel,3,10,0,0,0,0,0.288
Santa Isabel,3,11,0,0,0,0,0.332
Santa Isabel,3,12,0,0,0,0,0.34
Santa Isabel,3,13,0,0,0,0,0.304
Santa Isabel,3,14,0,0,0,0,0.323
Santa Isabel,3,15,0,0,0,0,0.257
Santa Isabel,3,16,1,0,0,0,0.471
Santa Isabel,3,17,1,0,0,0,0.62
Santa Isabel,3,18,1,0,0,0,0.614
Santa Isabel,3,19,1,0,0,0,0.604
Santa Isabel,3,20,0,0,0,0,0.255
Santa Isabel,3,21,0,0,0,0,0.329
Santa Isabel,3,22,0,0,0,0,0.324
Santa Isabel,4,5,0,0,0,0,0.254
Santa Isabel,4,6,1,0,0,0,0.524
Santa Isabel,4,7,1,0,0,0,0.65
Santa Isabel,4,8,1,0,0,0,0.562
Santa Isabel,4,9,1,0,0,0,0.598
Santa Isabel,4,10,0,0,0,0,0.348
Santa Isabel,4,11,0,0,0,0,0.322
Santa Isabel,4,12,0,0,0,0,0.344
Santa Isabel,4,13,0,0,0,0,0.254
Santa Isabel,4,14,0,0,0,0,0.333
Santa Isabel,4,15,0,0,0,0,0.261
Santa Isabel,4,16,1,0,0,0,0.465
Santa Isabel,4,17,1,0,0,0,0.663
Santa Isabel,4,18,1,0,0,0,0.609
Santa Isabel,4,19,1,0,0,0,0.602
Santa Isabel,4,20,0,0,0,0,0.269
Santa Isabel,4,21,0,0,0,0,0.272
Santa Isabel,4,22,0,0,0,0,0.288
Santa Isabel,5,5,0,1,0,0,0.017
Santa Isabel,5,6,1,1,0,0,0.158
Santa Isabel,5,7,1,1,0,0,0.253
Santa Isabel,5,8,1,1,0,0,0.343
Santa Isabel,5,9,1,1,0,0,0.337
Santa Isabel,5,10,0,1,0,0,0.006
Santa Isabel,5,11,0,1,0,0,0.05
Santa Isabel,5,12,0,1,0,0,0.041
Santa Isabel,5,13,0,1,0,0,0.0
Santa Isabel,5,14,0,1,0,0,0.029
Santa Isabel,5,15,0,1,0,0,0.038
Santa Isabel,5,16,1,1,0,0,0.186
Santa Isabel,5,17,1,1,0,0,0.366
Santa Isabel,5,18,1,1,0,0,0.361
Santa Isabel,5,19,1,1,0,0,0.335
Santa Isabel,5,20,0,1,0,0,0.0
Santa Isabel,5,21,0,1,0,0,0.0
Santa Isabel,5,22,0,1,0,0,0.007
Santa Isabel,6,5,0,1,0,0,0.0
Santa Isabel,6,6,1,1,0,1,0.366
Santa Isabel,6,7,1,1,0,0,0.276
Santa Isabel,6,8,1,1,0,0,0.256
Santa Isabel,6,9,1,1,0,0,0.313
Santa Isabel,6,10,0,1,0,0,0.0
Santa Isabel,6,11,0,1,0,1,0.154
Santa Isabel,6,12,0,1,0,0,0.015
Santa Isabel,6,13,0,1,0,0,0.0
Santa Isabel,6,14,0,1,0,0,0.002
Santa Isabel,6,15,0,1,0,0,0.0
Santa Isabel,6,16,1,1,0,0,0.208
Santa Isabel,6,17,1,1,0,0,0.394
Santa Isabel,6,18,1,1,0,0,0.302
Santa Isabel,6,19,1,1,0,0,0.348
Santa Isabel,6,20,0,1,0,0,0.042
Santa Isabel,6,21,0,1,0,0,0.0
Santa Isabel,6,22,0,1,0,0,0.032
Ricaurte,0,5,0,0,2,0,0.68
Ricaurte,0,6,1,0,2,0,0.936
Ricaurte,0,7,1,0,2,0,1.0
Ricaurte,0,8,1,0,2,0,1.0
Ricaurte,0,9,1,0,2,0,0.974
Ricaurte,0,10,0,0,2,0,0.705
Ricaurte,0,11,0,0,2,0,0.724
Ricaurte,0,12,0,0,2,1,0.85
Ricaurte,0,13,0,0,2,0,0.748
Ricaurte,0,14,0,0,2,0,0.74
Ricaurte,0,15,0,0,2,0,0.718
Ricaurte,0,16,1,0,2,0,0.88
Ricaurte,0,17,1,0,2,0,1.0
Ricaurte,0,18,1,0,2,0,1.0
Ricaurte,0,19,1,0,2,0,1.0
Ricaurte,0,20,0,0,2,0,0.723
Ricaurte,0,21,0,0,2,0,0.736
Ricaurte,0,22,0,0,2,0,0.747
Ricaurte,1,5,0,0,2,0,0.667
Ricaurte,1,6,1,0,2,0,0.895
Ricaurte,1,7,1,0,2,0,1.0
Ricaurte,1,8,1,0,2,0,1.0
Ricaurte,1,9,1,0,2,0,1.0
Ricaurte,1,10,0,0,2,0,0.703
Ricaurte,1,11,0,0,2,0,0.653
Ricaurte,1,12,0,0,2,0,0.668
Ricaurte,1,13,0,0,2,0,0.661
Ricaurte,1,14,0,0,2,0,0.714
Ricaurte,1,15,0,0,2,0,0.726
Ricaurte,1,16,1,0,2,0,0.865
Ricaurte,1,17,1,0,2,0,1.0
Ricaurte,1,18,1,0,2,0,1.0
Ricaurte,1,19,1,0,2,0,1.0
Ricaurte,1,20,0,0,2,0,0.747
Ricaurte,1,21,0,0,2,0,0.671
Ricaurte,1,22,0,0,2,0,0.656
Ricaurte,2,5,0,0,2,0,0.693
Ricaurte,2,6,1,0,2,0,0.916
Ricaurte,2,7,1,0,2,0,1.0
Ricaurte,2,8,1,0,2,0,0.966
Ricaurte,2,9,1,0,2,0,0.989
Ricaurte,2,10,0,0,2,0,0.703
Ricaurte,2,11,0,0,2,0,0.662
Ricaurte,2,12,0,0,2,0,0.679
Ricaurte,2,13,0,0,2,0,0.735
Ricaurte,2,14,0,0,2,0,0.686
Ricaurte,2,15,0,0,2,0,0.685
Ricaurte,2,16,1,0,2,0,0.912
Ricaurte,2,17,1,0,2,0,1.0
Ricaurte,2,18,1,0,2,0,1.0
Ricaurte,2,19,1,0,2,0,1.0
Ricaurte,2,20,0,0,2,0,0.683
Ricaurte,2,21,0,0,2,0,0.708
Ricaurte,2,22,0,0,2,0,0.68
Ricaurte,3,5,0,0,2,0,0.725
Ricaurte,3,6,1,0,2,0,0.942
Ricaurte,3,7,1,0,2,0,0.993
Ricaurte,3,8,1,0,2,0,0.995
Ricaurte,3,9,1,0,2,0,1.0
Ricaurte,3,10,0,0,2,0,0.685
Ricaurte,3,11,0,0,2,0,0.679
Ricaurte,3,12,0,0,2,0,0.704
Ricaurte,3,13,0,0,2,0,0.75
Ricaurte,3,14,0,0,2,0,0.708
Ricaurte,3,15,0,0,2,0,0.682
Ricaurte,3,16,1,0,2,0,0.922
Ricaurte,3,17,1,0,2,0,1.0
Ricaurte,3,18,1,0,2,0,1.0
Ricaurte,3,19,1,0,2,0,1.0
Ricaurte,3,20,0,0,2,0,0.708
Ricaurte,3,21,0,0,2,0,0.736
Ricaurte,3,22,0,0,2,0,0.687
Ricaurte,4,5,0,0,2,0,0.681
Ricaurte,4,6,1,0,2,0,0.95
Ricaurte,4,7,1,0,2,0,1.0
Ricaurte,4,8,1,0,2,1,1.0
Ricaurte,4,9,1,0,2,0,0.988
Ricaurte,4,10,0,0,2,0,0.712
Ricaurte,4,11,0,0,2,1,0.923
Ricaurte,4,12,0,0,2,1,0.928
Ricaurte,4,13,0,0,2,0,0.691
Ricaurte,4,14,0,0,2,1,0.945
Ricaurte,4,15,0,0,2,0,0.701
Ricaurte,4,16,1,0,2,0,0.933
Ricaurte,4,17,1,0,2,0,1.0
Ricaurte,4,18,1,0,2,0,1.0
Ricaurte,4,19,1,0,2,0,1.0
Ricaurte,4,20,0,0,2,0,0.713
Ricaurte,4,21,0,0,2,0,0.714
Ricaurte,4,22,0,0,2,0,0.683
Ricaurte,5,5,0,1,2,0,0.427
Ricaurte,5,6,1,1,2,0,0.606
Ricaurte,5,7,1,1,2,0,0.732
Ricaurte,5,8,1,1,2,0,0.677
Ricaurte,5,9,1,1,2,0,0.748
Ricaurte,5,10,0,1,2,0,0.363
Ricaurte,5,11,0,1,2,0,0.374
Ricaurte,5,12,0,1,2,0,0.36
Ricaurte,5,13,0,1,2,0,0.401
Ricaurte,5,14,0,1,2,0,0.435
Ricaurte,5,15,0,1,2,0,0.382
Ricaurte,5,16,1,1,2,0,0.617
Ricaurte,5,17,1,1,2,0,0.728
Ricaurte,5,18,1,1,2,0,0.756
Ricaurte,5,19,1,1,2,0,0.798
Ricaurte,5,20,0,1,2,0,0.44
Ricaurte,5,21,0,1,2,0,0.373
Ricaurte,5,22,0,1,2,0,0.416
Ricaurte,6,5,0,1,2,0,0.413
Ricaurte,6,6,1,1,2,0,0.611
Ricaurte,6,7,1,1,2,0,0.693
Ricaurte,6,8,1,1,2,0,0.744
Ricaurte,6,9,1,1,2,0,0.715
Ricaurte,6,10,0,1,2,0,0.384
Ricaurte,6,11,0,1,2,0,0.422
Ricaurte,6,12,0,1,2,0,0.382
Ricaurte,6,13,0,1,2,0,0.351
Ricaurte,6,14,0,1,2,0,0.357
Ricaurte,6,15,0,1,2,0,0.417
Ricaurte,6,16,1,1,2,0,0.596
Ricaurte,6,17,1,1,2,0,0.712
Ricaurte,6,18,1,1,2,0,0.761
Ricaurte,6,19,1,1,2,0,0.742
Ricaurte,6,20,0,1,2,1,0.604
Ricaurte,6,21,0,1,2,0,0.443
Ricaurte,6,22,0,1,2,0,0.417
Salitre El Greco,0,5,0,0,1,0,0.55
Salitre El Greco,0,6,1,0,1,0,0.725
Salitre El Greco,0,7,1,0,1,0,0.76
Salitre El Greco,0,8,1,0,1,0,0.84
Salitre El Greco,0,9,1,0,1,0,0.756
Salitre El Greco,0,10,0,0,1,0,0.486
Salitre El Greco,0,11,0,0,1,0,0.528
Salitre El Greco,0,12,0,0,1,0,0.541
Salitre El Greco,0,13,0,0,1,0,0.486
Salitre El Greco,0,14,0,0,1,0,0.467
Salitre El Greco,0,15,0,0,1,1,0.68
Salitre El Greco,0,16,1,0,1,1,0.901
Salitre El Greco,0,17,1,0,1,0,0.809
Salitre El Greco,0,18,1,0,1,0,0.855
Salitre El Greco,0,19,1,0,1,0,0.841
Salitre El Greco,0,20,0,0,1,0,0.454
Salitre El Greco,0,21,0,0,1,0,0.494
Salitre El Greco,0,22,0,0,1,0,0.453
Salitre El Greco,1,5,0,0,1,0,0.462
Salitre El Greco,1,6,1,0,1,0,0.662
Salitre El Greco,1,7,1,0,1,1,0.971
Salitre El Greco,1,8,1,0,1,0,0.795
Salitre El Greco,1,9,1,0,1,0,0.75
Salitre El Greco,1,10,0,0,1,0,0.494
Salitre El Greco,1,11,0,0,1,0,0.55
Salitre El Greco,1,12,0,0,1,0,0.453
Salitre El Greco,1,13,0,0,1,0,0.49
Salitre El Greco,1,14,0,0,1,0,0.492
Salitre El Greco,1,15,0,0,1,0,0.471
Salitre El Greco,1,16,1,0,1,0,0.66
Salitre El Greco,1,17,1,0,1,0,0.826
Salitre El Greco,1,18,1,0,1,0,0.82
Salitre El Greco,1,19,1,0,1,0,0.831
Salitre El Greco,1,20,0,0,1,0,0.486
Salitre El Greco,1,21,0,0,1,0,0.504
Salitre El Greco,1,22,0,0,1,0,0.496
Salitre El Greco,2,5,0,0,1,0,0.491
Salitre El Greco,2,6,1,0,1,0,0.663
Salitre El Greco,2,7,1,0,1,0,0.81
Salitre El Greco,2,8,1,0,1,0,0.832
Salitre El Greco,2,9,1,0,1,0,0.817
Salitre El Greco,2,10,0,0,1,0,0.51
Salitre El Greco,2,11,0,0,1,0,0.452
Salitre El Greco,2,12,0,0,1,0,0.468
Salitre El Greco,2,13,0,0,1,0,0.452
Salitre El Greco,2,14,0,0,1,0,0.473
Salitre El Greco,2,15,0,0,1,0,0.516
Salitre El Greco,2,16,1,0,1,1,0.912
Salitre El Greco,2,17,1,0,1,0,0.837
Salitre El Greco,2,18,1,0,1,0,0.878
Salitre El Greco,2,19,1,0,1,0,0.833
Salitre El Greco,2,20,0,0,1,0,0.471
Salitre El Greco,2,21,0,0,1,0,0.476
Salitre El Greco,2,22,0,0,1,0,0.485
Salitre El Greco,3,5,0,0,1,0,0.492
Salitre El Greco,3,6,1,0,1,0,0.686
Salitre El Greco,3,7,1,0,1,0,0.819
Salitre El Greco,3,8,1,0,1,0,0.819
Salitre El Greco,3,9,1,0,1,0,0.804
Salitre El Greco,3,10,0,0,1,0,0.521
Salitre El Greco,3,11,0,0,1,0,0.45
Salitre El Greco,3,12,0,0,1,0,0.459
Salitre El Greco,3,13,0,0,1,0,0.519
Salitre El Greco,3,14,0,0,1,0,0.459
Salitre El Greco,3,15,0,0,1,0,0.473
Salitre El Greco,3,16,1,0,1,0,0.683
Salitre El Greco,3,17,1,0,1,0,0.816
Salitre El Greco,3,18,1,0,1,0,0.827
Salitre El Greco,3,19,1,0,1,0,0.808
Salitre El Greco,3,20,0,0,1,0,0.451
Salitre El Greco,3,21,0,0,1,0,0.526
Salitre El Greco,3,22,0,0,1,0,0.499
Salitre El Greco,4,5,0,0,1,0,0.51
Salitre El Greco,4,6,1,0,1,0,0.725
Salitre El Greco,4,7,1,0,1,0,0.831
Salitre El Greco,4,8,1,0,1,0,0.834
Salitre El Greco,4,9,1,0,1,0,0.769
Salitre El Greco,4,10,0,0,1,0,0.467
Salitre El Greco,4,11,0,0,1,0,0.501
Salitre El Greco,4,12,0,0,1,0,0.538
Salitre El Greco,4,13,0,0,1,0,0.502
Salitre El Greco,4,14,0,0,1,0,0.522
Salitre El Greco,4,15,0,0,1,0,0.461
Salitre El Greco,4,16,1,0,1,0,0.728
Salitre El Greco,4,17,1,0,1,0,0.81
Salitre El Greco,4,18,1,0,1,0,0.859
Salitre El Greco,4,19,1,0,1,0,0.88
Salitre El Greco,4,20,0,0,1,1,0.679
Salitre El Greco,4,21,0,0,1,0,0.537
Salitre El Greco,4,22,0,0,1,0,0.509
Salitre El Greco,5,5,0,1,1,1,0.428
Salitre El Greco,5,6,1,1,1,0,0.401
Salitre El Greco,5,7,1,1,1,0,0.477
Salitre El Greco,5,8,1,1,1,0,0.454
Salitre El Greco,5,9,1,1,1,0,0.53
Salitre El Greco,5,10,0,1,1,0,0.245
Salitre El Greco,5,11,0,1,1,0,0.213
Salitre El Greco,5,12,0,1,1,0,0.199
Salitre El Greco,5,13,0,1,1,0,0.171
Salitre El Greco,5,14,0,1,1,1,0.449
Salitre El Greco,5,15,0,1,1,0,0.234
Salitre El Greco,5,16,1,1,1,0,0.397
Salitre El Greco,5,17,1,1,1,0,0.571
Salitre El Greco,5,18,1,1,1,0,0.55
Salitre El Greco,5,19,1,1,1,0,0.592
Salitre El Greco,5,20,0,1,1,0,0.173
Salitre El Greco,5,21,0,1,1,0,0.226
Salitre El Greco,5,22,0,1,1,1,0.413
Salitre El Greco,6,5,0,1,1,0,0.166
Salitre El Greco,6,6,1,1,1,0,0.419
Salitre El Greco,6,7,1,1,1,0,0.505
Salitre El Greco,6,8,1,1,1,0,0.49
Salitre El Greco,6,9,1,1,1,0,0.489
Salitre El Greco,6,10,0,1,1,0,0.213
Salitre El Greco,6,11,0,1,1,0,0.154
Salitre El Greco,6,12,0,1,1,0,0.161
Salitre El Greco,6,13,0,1,1,0,0.151
Salitre El Greco,6,14,0,1,1,0,0.216
Salitre El Greco,6,15,0,1,1,0,0.222
Salitre El Greco,6,16,1,1,1,0,0.417
Salitre El Greco,6,17,1,1,1,0,0.515
Salitre El Greco,6,18,1,1,1,0,0.512
Salitre El Greco,6,19,1,1,1,0,0.589
Salitre El Greco,6,20,0,1,1,0,0.213
Salitre El Greco,6,21,0,1,1,0,0.174
Salitre El Greco,6,22,0,1,1,0,0.211
El Tiempo,0,5,0,0,0,0,0.319
El Tiempo,0,6,1,0,0,0,0.532
El Tiempo,0,7,1,0,0,0,0.609
El Tiempo,0,8,1,0,0,0,0.558
El Tiempo,0,9,1,0,0,0,0.579
El Tiempo,0,10,0,0,0,0,0.343
El Tiempo,0,11,0,0,0,0,0.277
El Tiempo,0,12,0,0,0,0,0.308
El Tiempo,0,13,0,0,0,0,0.294
El Tiempo,0,14,0,0,0,0,0.297
El Tiempo,0,15,0,0,0,0,0.34
El Tiempo,0,16,1,0,0,0,0.499
El Tiempo,0,17,1,0,0,0,0.631
El Tiempo,0,18,1,0,0,0,0.611
El Tiempo,0,19,1,0,0,0,0.641
El Tiempo,0,20,0,0,0,0,0.309
El Tiempo,0,21,0,0,0,0,0.331
El Tiempo,0,22,0,0,0,0,0.337
El Tiempo,1,5,0,0,0,0,0.281
El Tiempo,1,6,1,0,0,0,0.486
El Tiempo,1,7,1,0,0,0,0.557
El Tiempo,1,8,1,0,0,0,0.582
El Tiempo,1,9,1,0,0,0,0.62
El Tiempo,1,10,0,0,0,0,0.301
El Tiempo,1,11,0,0,0,0,0.289
El Tiempo,1,12,0,0,0,0,0.336
El Tiempo,1,13,0,0,0,0,0.311
El Tiempo,1,14,0,0,0,0,0.275
El Tiempo,1,15,0,0,0,0,0.298
El Tiempo,1,16,1,0,0,0,0.466
El Tiempo,1,17,1,0,0,0,0.66
El Tiempo,1,18,1,0,0,0,0.644
El Tiempo,1,19,1,0,0,0,0.695
El Tiempo,1,20,0,0,0,0,0.303
El Tiempo,1,21,0,0,0,0,0.299
El Tiempo,1,22,0,0,0,0,0.35
El Tiempo,2,5,0,0,0,0,0.35
El Tiempo,2,6,1,0,0,0,0.55
El Tiempo,2,7,1,0,0,0,0.565
El Tiempo,2,8,1,0,0,0,0.566
El Tiempo,2,9,1,0,0,0,0.626
El Tiempo,2,10,0,0,0,0,0.322
El Tiempo,2,11,0,0,0,0,0.318
El Tiempo,2,12,0,0,0,0,0.26
El Tiempo,2,13,0,0,0,0,0.264
El Tiempo,2,14,0,0,0,0,0.336
El Tiempo,2,15,0,0,0,0,0.265
El Tiempo,2,16,1,0,0,0,0.541
El Tiempo,2,17,1,0,0,0,0.635
El Tiempo,2,18,1,0,0,0,0.605
El Tiempo,2,19,1,0,0,0,0.686
El Tiempo,2,20,0,0,0,0,0.273
El Tiempo,2,21,0,0,0,0,0.31
El Tiempo,2,22,0,0,0,0,0.306
El Tiempo,3,5,0,0,0,0,0.296
El Tiempo,3,6,1,0,0,0,0.487
El Tiempo,3,7,1,0,0,0,0.55
El Tiempo,3,8,1,0,0,0,0.603
El Tiempo,3,9,1,0,0,0,0.596
El Tiempo,3,10,0,0,0,0,0.343
El Tiempo,3,11,0,0,0,0,0.329
El Tiempo,3,12,0,0,0,0,0.344
El Tiempo,3,13,0,0,0,0,0.259
El Tiempo,3,14,0,0,0,0,0.33
El Tiempo,3,15,0,0,0,0,0.287
El Tiempo,3,16,1,0,0,0,0.456
El Tiempo,3,17,1,0,0,0,0.677
El Tiempo,3,18,1,0,0,0,0.669
El Tiempo,3,19,1,0,0,0,0.671
El Tiempo,3,20,0,0,0,0,0.262
El Tiempo,3,21,0,0,0,0,0.345
El Tiempo,3,22,0,0,0,0,0.268
El Tiempo,4,5,0,0,0,0,0.332
El Tiempo,4,6,1,0,0,0,0.474
El Tiempo,4,7,1,0,0,0,0.614
El Tiempo,4,8,1,0,0,0,0.569
El Tiempo,4,9,1,0,0,0,0.609
El Tiempo,4,10,0,0,0,0,0.348
El Tiempo,4,11,0,0,0,0,0.331
El Tiempo,4,12,0,0,0,0,0.278
El Tiempo,4,13,0,0,0,0,0.321
El Tiempo,4,14,0,0,0,0,0.294
El Tiempo,4,15,0,0,0,0,0.277
El Tiempo,4,16,1,0,0,0,0.537
El Tiempo,4,17,1,0,0,0,0.622
El Tiempo,4,18,1,0,0,0,0.628
El Tiempo,4,19,1,0,0,0,0.663
El Tiempo,4,20,0,0,0,0,0.335
El Tiempo,4,21,0,0,0,0,0.311
El Tiempo,4,22,0,0,0,0,0.324
El Tiempo,5,5,0,1,0,0,0.0
El Tiempo,5,6,1,1,0,0,0.172
El Tiempo,5,7,1,1,0,0,0.273
El Tiempo,5,8,1,1,0,0,0.316
El Tiempo,5,9,1,1,0,0,0.326
El Tiempo,5,10,0,1,0,0,0.0
El Tiempo,5,11,0,1,0,0,0.034
El Tiempo,5,12,0,1,0,0,0.042
El Tiempo,5,13,0,1,0,0,0.0
El Tiempo,5,14,0,1,0,0,0.0
El Tiempo,5,15,0,1,0,0,0.031
El Tiempo,5,16,1,1,0,0,0.193
El Tiempo,5,17,1,1,0,0,0.308
El Tiempo,5,18,1,1,0,0,0.385
El Tiempo,5,19,1,1,0,0,0.35
El Tiempo,5,20,0,1,0,0,0.0
El Tiempo,5,21,0,1,0,0,0.05
El Tiempo,5,22,0,1,0,0,0.012
El Tiempo,6,5,0,1,0,0,0.0
El Tiempo,6,6,1,1,0,0,0.208
El Tiempo,6,7,1,1,0,0,0.286
El Tiempo,6,8,1,1,0,0,0.304
El Tiempo,6,9,1,1,0,0,0.343
El Tiempo,6,10,0,1,0,0,0.0
El Tiempo,6,11,0,1,0,0,0.0
El Tiempo,6,12,0,1,0,0,0.035
El Tiempo,6,13,0,1,0,0,0.0
El Tiempo,6,14,0,1,0,0,0.0
El Tiempo,6,15,0,1,0,0,0.047
El Tiempo,6,16,1,1,0,0,0.197
El Tiempo,6,17,1,1,0,0,0.312
El Tiempo,6,18,1,1,0,0,0.322
El Tiempo,6,19,1,1,0,0,0.334
El Tiempo,6,20,0,1,0,0,0.0
El Tiempo,6,21,0,1,0,0,0.0
El Tiempo,6,22,0,1,0,0,0.0
Av. Rojas,0,5,0,0,1,0,0.497
Av. Rojas,0,6,1,0,1,0,0.709
Av. Rojas,0,7,1,0,1,0,0.797
Av. Rojas,0,8,1,0,1,0,0.805
Av. Rojas,0,9,1,0,1,0,0.795
Av. Rojas,0,10,0,0,1,0,0.529
Av. Rojas,0,11,0,0,1,0,0.505
Av. Rojas,0,12,0,0,1,0,0.487
Av. Rojas,0,13,0,0,1,0,0.489
Av. Rojas,0,14,0,0,1,0,0.543
Av. Rojas,0,15,0,0,1,0,0.509
Av. Rojas,0,16,1,0,1,0,0.666
Av. Rojas,0,17,1,0,1,0,0.898
Av. Rojas,0,18,1,0,1,0,0.813
Av. Rojas,0,19,1,0,1,0,0.809
Av. Rojas,0,20,0,0,1,0,0.502
Av. Rojas,0,21,0,0,1,1,0.737
Av. Rojas,0,22,0,0,1,0,0.522
Av. Rojas,1,5,0,0,1,0,0.488
Av. Rojas,1,6,1,0,1,0,0.652
Av. Rojas,1,7,1,0,1,1,1.0
Av. Rojas,1,8,1,0,1,0,0.806
Av. Rojas,1,9,1,0,1,0,0.818
Av. Rojas,1,10,0,0,1,0,0.55
Av. Rojas,1,11,0,0,1,0,0.483
Av. Rojas,1,12,0,0,1,0,0.53
Av. Rojas,1,13,0,0,1,0,0.532
Av. Rojas,1,14,0,0,1,0,0.478
Av. Rojas,1,15,0,0,1,0,0.531
Av. Rojas,1,16,1,0,1,0,0.659
Av. Rojas,1,17,1,0,1,0,0.89
Av. Rojas,1,18,1,0,1,0,0.805
Av. Rojas,1,19,1,0,1,0,0.823
Av. Rojas,1,20,0,0,1,0,0.543
Av. Rojas,1,21,0,0,1,0,0.466
Av. Rojas,1,22,0,0,1,0,0.494
Av. Rojas,2,5,0,0,1,0,0.476
Av. Rojas,2,6,1,0,1,0,0.737
Av. Rojas,2,7,1,0,1,0,0.763
Av. Rojas,2,8,1,0,1,0,0.82
Av. Rojas,2,9,1,0,1,0,0.799
Av. Rojas,2,10,0,0,1,0,0.509
Av. Rojas,2,11,0,0,1,0,0.486
Av. Rojas,2,12,0,0,1,0,0.544
Av. Rojas,2,13,0,0,1,0,0.479
Av. Rojas,2,14,0,0,1,0,0.519
Av. Rojas,2,15,0,0,1,0,0.528
Av. Rojas,2,16,1,0,1,0,0.749
Av. Rojas,2,17,1,0,1,0,0.86
Av. Rojas,2,18,1,0,1,0,0.838
Av. Rojas,2,19,1,0,1,0,0.808
Av. Rojas,2,20,0,0,1,0,0.546
Av. Rojas,2,21,0,0,1,0,0.454
Av. Rojas,2,22,0,0,1,0,0.479
Av. Rojas,3,5,0,0,1,0,0.501
Av. Rojas,3,6,1,0,1,0,0.745
Av. Rojas,3,7,1,0,1,0,0.793
Av. Rojas,3,8,1,0,1,0,0.788
Av. Rojas,3,9,1,0,1,0,0.839
Av. Rojas,3,10,0,0,1,0,0.487
Av. Rojas,3,11,0,0,1,0,0.46
Av. Rojas,3,12,0,0,1,0,0.523
Av. Rojas,3,13,0,0,1,0,0.478
Av. Rojas,3,14,0,0,1,0,0.45
Av. Rojas,3,15,0,0,1,0,0.518
Av. Rojas,3,16,1,0,1,0,0.734
Av. Rojas,3,17,1,0,1,0,0.898
Av. Rojas,3,18,1,0,1,0,0.852
Av. Rojas,3,19,1,0,1,0,0.803
Av. Rojas,3,20,0,0,1,0,0.474
Av. Rojas,3,21,0,0,1,0,0.525
Av. Rojas,3,22,0,0,1,0,0.549
Av. Rojas,4,5,0,0,1,0,0.545
Av. Rojas,4,6,1,0,1,0,0.682
Av. Rojas,4,7,1,0,1,0,0.795
Av. Rojas,4,8,1,0,1,0,0.795
Av. Rojas,4,9,1,0,1,0,0.826
Av. Rojas,4,10,0,0,1,0,0.463
